X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
2497352.612,2408627.936,5128,T20150018070,ABS to receive accident,Finished,2015/08/29 00:00:00+00,1899/12/30 02:00:00+00,Yes,Struck Pedestrian,Saturday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,248402,144.9698924,-37.8234133,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497352.612,2408627.936,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496716.448,2409749.205,5394,T20150025418,ABS to receive accident,Finished,2015/12/02 00:00:00+00,1899/12/30 09:00:00+00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,40 km/hr,No,29423,144.9627443,-37.81325952,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496716.448,2409749.205,2,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496756.214,2409640.544,5551,T20150025771,ABS to receive accident,Finished,2015/12/11 00:00:00+00,1899/12/30 16:20:00+00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Other injury accident,40 km/hr,No,35359,144.9631593,-37.81424768,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496756.214,2409640.544,4,1,0,0,1,3,4,0,0,2,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496016.163,2408994.924,5675,T20150024135,ABS to receive accident,Finished,2015/11/22 00:00:00+00,1899/12/30 15:10:00+00,No,No collision and no object struck,Sunday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,No,Day,No,Not at intersection,Serious injury accident,60 km/hr,No,296379,144.9547654,-37.82009022,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496016.163,2408994.924,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496702.513,2408573.632,5759,T20150025766,ABS to receive accident,Finished,2015/12/12 00:00:00+00,1899/12/30 00:05:00+00,Yes,Collision with vehicle,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60 km/hr,No,53216,144.9625844,-37.82382852,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496702.513,2408573.632,7,6,0,1,5,1,4,3,0,4,2,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Arterial Other,Local Road",Divided,Divided,Metro
2496351.272,2409492.622,5817,T20150019291,ABS to receive accident,Finished,2015/09/16 00:00:00+00,1899/12/30 19:10:00+00,Yes,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,40 km/hr,No,294020,144.9585752,-37.81560203,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496351.272,2409492.622,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497549.816,2408868.066,5974,T20150026833,ABS to receive accident,Finished,2015/12/25 00:00:00+00,1899/12/30 10:40:00+00,No,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,297826,144.9721839,-37.82117722,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497549.816,2408868.066,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Divided,Divided,Metro
2497053.958,2409502.493,6105,T20150020330,ABS to receive accident,Finished,2015/10/01 00:00:00+00,1899/12/30 20:00:00+00,Yes,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,29427,144.9665065,-37.81554379,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497053.958,2409502.493,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496601.684,2408852.219,6106,T20150020335,ABS to receive accident,Finished,2015/09/24 00:00:00+00,1899/12/30 11:45:00+00,No,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,191921,144.9614448,-37.82135119,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496601.684,2408852.219,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496560.803,2410063.211,6185,T20150026341,ABS to receive accident,Finished,2015/12/18 00:00:00+00,1899/12/30 16:52:00+00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,304093,144.9609429,-37.81022002,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496560.803,2410063.211,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496696.526,2409124.591,6293,T20150027100,ABS to receive accident,Finished,2015/12/29 00:00:00+00,1899/12/30 17:05:00+00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Serious injury accident,40 km/hr,No,36928,144.9625683,-37.81883242,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496696.526,2409124.591,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2496400.547,2408249.238,6347,T20160000299,ABS to receive accident,Finished,2016/01/04 00:00:00+00,1899/12/30 16:30:00+00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,36872,144.9591131,-37.82678208,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496400.547,2408249.238,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Divided,"Undivided,Divided",Metro
2496597.503,2410076.774,6607,T20150026198,ABS to receive accident,Finished,2015/12/16 00:00:00+00,1899/12/30 13:50:00+00,No,Struck Pedestrian,Wednesday,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,Yes,Day,No,Cross intersection,Other injury accident,50 km/hr,No,65743,144.9615009,-37.81036575,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496597.503,2410076.774,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497201.94,2409310.224,6754,T20150026626,ABS to receive accident,Finished,2015/12/22 00:00:00+00,1899/12/30 14:00:00+00,No,Struck Pedestrian,Tuesday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,Yes,Day,No,Not at intersection,Other injury accident,40 km/hr,No,300095,144.9681247,-37.81718019,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497201.94,2409310.224,3,1,0,0,1,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,2,0,2,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496040.056,2411260.125,6804,T20160000571,ABS to receive accident,Finished,2016/01/09 00:00:00+00,1899/12/30 15:10:00+00,Yes,Struck Pedestrian,Saturday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,50 km/hr,No,35304,144.9549733,-37.79978293,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496040.056,2411260.125,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Divided,Undivided",Metro
2497980.358,2408648.032,7065,T20160001451,ABS to receive accident,Finished,2016/01/21 00:00:00+00,1899/12/30 19:45:00+00,Yes,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,357728,144.9770608,-37.82319573,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497980.358,2408648.032,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Divided,Divided,Metro
2497053.958,2409502.493,7076,T20150027104,ABS to receive accident,Finished,2015/12/24 00:00:00+00,1899/12/30 22:38:00+00,Yes,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Yes,Dark Street lights on,No,Cross intersection,Other injury accident,40 km/hr,No,29427,144.9664196,-37.81549464,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497053.958,2409502.493,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497067.774,2410002.407,7346,T20160001798,ABS to receive accident,Finished,2016/01/26 00:00:00+00,1899/12/30 17:45:00+00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,No,298939,144.9666929,-37.81097305,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497067.774,2410002.407,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2497289.804,2409836.885,7435,T20160001979,ABS to receive accident,Finished,2016/01/20 00:00:00+00,1899/12/30 14:30:00+00,No,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Not known,Day,No,Not at intersection,Other injury accident,40 km/hr,No,204735,144.9692455,-37.81253806,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497289.804,2409836.885,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496062.328,2409511.925,7437,T20160001226,ABS to receive accident,Finished,2016/01/18 00:00:00+00,1899/12/30 19:53:00+00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,60 km/hr,No,36834,144.955278,-37.81540386,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496062.328,2409511.925,3,3,0,0,3,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2495539.248,2410649.998,7606,T20160002267,ABS to receive accident,Finished,2015/10/06 00:00:00+00,1899/12/30 09:05:00+00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,36123,144.9493046,-37.80507256,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495539.248,2410649.998,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496566.277,2408701.312,7838,T20160002806,ABS to receive accident,Finished,2016/02/08 00:00:00+00,1899/12/30 18:00:00+00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,299446,144.9609998,-37.82270667,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496566.277,2408701.312,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496165.019,2409916.976,8011,T20160003438,ABS to receive accident,Finished,2016/02/16 00:00:00+00,1899/12/30 05:25:00+00,Yes,Struck Pedestrian,Tuesday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,40 km/hr,No,65799,144.9564851,-37.81178675,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496165.019,2409916.976,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496263.357,2408961.524,8358,T20150022886,ABS to receive accident,Finished,2015/11/04 00:00:00+00,1899/12/30 23:06:00+00,Yes,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,36856,144.9576277,-37.82042799,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496263.357,2408961.524,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Other,Local Road,Arterial Highway",Divided,"Divided,Undivided",Metro
2496731.575,2409631.535,8639,T20160003345,ABS to receive accident,Finished,2016/02/01 00:00:00+00,1899/12/30 11:00:00+00,No,Struck Pedestrian,Monday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,No,Not at intersection,Other injury accident,40 km/hr,No,303270,144.9632109,-37.81448094,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496731.575,2409631.535,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496796.06,2409531.829,8680,T20160003722,ABS to receive accident,Finished,2016/02/19 00:00:00+00,1899/12/30 09:10:00+00,No,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,36924,144.9636233,-37.81522788,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496796.06,2409531.829,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497706.517,2409744.307,9287,T20160005904,ABS to receive accident,Finished,2016/03/16 00:00:00+00,1899/12/30 18:15:00+00,Yes,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Serious injury accident,40 km/hr,No,36999,144.9738849,-37.81317853,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497706.517,2409744.307,2,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,1,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496936.994,2411006.606,9453,T20160005544,ABS to receive accident,Finished,2016/03/12 00:00:00+00,1899/12/30 02:00:00+00,Yes,Struck Pedestrian,Friday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,50 km/hr,No,36312,144.9652131,-37.80187337,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496936.994,2411006.606,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2498108.873,2410255.015,9562,T20160006551,ABS to receive accident,Finished,2016/03/23 00:00:00+00,1899/12/30 15:50:00+00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Other injury accident,40 km/hr,No,263450,144.9785234,-37.80871503,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498108.873,2410255.015,2,1,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2497035.182,2410442.288,9651,T20160005901,ABS to receive accident,Finished,2016/03/16 00:00:00+00,1899/12/30 19:05:00+00,Yes,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,301261,144.9663294,-37.80703936,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497035.182,2410442.288,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2496628.629,2409593.892,9741,T20160005504,ABS to receive accident,Finished,2016/03/11 00:00:00+00,1899/12/30 15:46:00+00,No,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,T intersection,Serious injury accident,40 km/hr,No,215,144.9617101,-37.81466756,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496628.629,2409593.892,3,1,0,1,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0,1,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2495679.531,2409878.045,9795,T20160006258,ABS to receive accident,Finished,2016/03/21 00:00:00+00,1899/12/30 10:15:00+00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,36821,144.9509752,-37.8120797,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495679.531,2409878.045,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2495882.955,2409324.48,10106,T20160006496,ABS to receive accident,Finished,2016/03/23 00:00:00+00,1899/12/30 23:30:00+00,Yes,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,T intersection,Serious injury accident,40 km/hr,No,29415,144.9532309,-37.81713061,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495882.955,2409324.48,2,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,1,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Undivided,Undivided,Metro
2496186.821,2409679.759,10126,T20160007139,ABS to receive accident,Finished,2016/04/01 00:00:00+00,1899/12/30 20:43:00+00,Yes,Struck Pedestrian,Thursday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,40 km/hr,No,301686,144.9567177,-37.813896,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496186.821,2409679.759,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497053.958,2409502.493,10165,T20160007837,ABS to receive accident,Finished,2016/04/10 00:00:00+00,1899/12/30 02:11:00+00,Yes,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,29427,144.9665979,-37.81550162,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497053.958,2409502.493,3,1,0,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497067.025,2410989.027,10605,T20160007797,ABS to receive accident,Finished,2016/04/10 00:00:00+00,1899/12/30 02:10:00+00,Yes,Struck Pedestrian,Sunday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,Yes,Dark Street lights on,Yes,T intersection,Other injury accident,50 km/hr,No,35317,144.966536,-37.80207751,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497067.025,2410989.027,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2496044.755,2408879.827,10900,T20160009209,ABS to receive accident,Finished,2016/04/22 00:00:00+00,1899/12/30 16:00:00+00,Yes,Struck Pedestrian,Friday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Unk.,No,Cross intersection,Other injury accident,40 km/hr,No,35349,144.9550968,-37.82121901,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496044.755,2408879.827,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Undivided,Undivided,Metro
